CII_combined_phase,CII_combined_flux,CII_combined_flux_err,SiIII_1_phase,SiIII_1_flux,SiIII_1_flux_err,SiIV_combined_phase,SiIV_combined_flux,SiIV_combined_flux_err,NV_combined_phase,NV_combined_flux,NV_combined_flux_err
-0.01969381589515251,0.9992818107631568,0.1977624708838798,-0.01969381589515251,1.0244049141749618,0.19633591570338765,-0.01969381589515251,1.0749319478459933,0.4126220045385981,-0.01969381589515251,1.0709230836588923,0.2881551465896335
0.041935166125767864,1.0370580849046918,0.17463851471008035,0.041935166125767864,1.0365407724881137,0.15401604208367867,0.041935166125767864,1.0502315988729567,0.23550861367189246,0.041935166125767864,1.04435377799453,0.19629019781944249
0.10716081358259544,1.0199837663486653,0.12085077281605351,0.10716081358259544,1.0390594893681044,0.15614550923397566,0.10716081358259544,0.970143279606381,0.2500876335726738,0.10716081358259544,1.0123150035748079,0.2342719549435467
0.17260081358108437,1.0016594978490596,0.10533304813339808,0.17260081358108437,1.023401942989089,0.14697227080613903,0.17260081358108437,1.0103811004064376,0.20644698263618008,0.17260081358108437,1.0145946654608973,0.18018654817693666
0.2387697035810561,0.9885478363178071,0.08402333791475138,0.2387697035810561,0.9860399024721154,0.11607226698640037,0.2387697035810561,0.8862859716210796,0.13652664068470258,0.2387697035810561,0.9741633809850248,0.14264614509577195
0.2991425065047224,1.0049422017061702,0.09254938947175942,0.2991425065047224,1.0031688920986082,0.11289460877709769,0.2991425065047224,1.0220860275033419,0.11854416605887264,0.2991425065047224,0.9912969997945513,0.11628537414946798
