wavelength_micron, flux_density_Jy
0.29123398050765936, 0.06525561432804237
0.3530518260893345, 0.35111552958711356
0.43992356224558443, 1.1422406620142598
0.5236149960088183, 2.335858299873296
0.640603450759453, 5.364365441417811
0.9946420052290613, 10.54486623235196
1.3336805301933674, 11.83217608296572
1.739780588619309, 10.126941413792588
9.658299355777336, 0.5423167187403147
48.0327511916646, 0.2849528858714126
